Year Completed,Number of Purposes,Floors,Rank,Height,Name,Material,City,City ID,Country,Country ID,Longitude,Latitude,ID
1984,1,29,2052,85.94999695,Twin Towers 1,concrete,Peoria,1659,US,163,-89.5914917,40.69261169,9582
1984,1,29,2052,85.94999695,Twin Towers 2,concrete,Peoria,1659,US,163,-89.59192657,40.69261932,9583
1899,1,22,2054,85.94999695,6 North Michigan,steel,Chicago,1539,US,163,-87.62489319,41.88230896,11145
1911,1,21,2055,85.94999695,Alico Building,steel,Waco,1499,US,163,-97.13200378,31.55706978,10384
1930,1,20,2056,85.94999695,80 8th Avenue,steel,New York City,1641,US,163,-74.0021286,40.73981094,11372
1970,1,22,2057,85.83000183,500 Broadway Building,concrete,St. Louis,1693,US,163,-90.18785095,38.62960815,15061
1928,1,25,2058,85.65000153,Lawyers Building,steel,Pittsburgh,1661,US,163,-79.99809265,40.43880844,23138
2013,1,21,2059,85.44000244,Omni Hotel,concrete,Nashville,1640,US,163,-86.77562714,36.15703964,20764
2014,1,21,2061,85.34999847,The Sovereign,concrete/steel,Houston,1593,US,163,-95.39951324,29.75687027,18355
2012,1,21,2063,85.33999634,The Tree House Residence Hall at Massachusetts College of Art and Design,steel,Boston,1524,US,163,-71.09693146,42.3366394,15301
2002,1,20,2064,85.33999634,Museum Park Tower I,concrete,Chicago,1539,US,163,-87.62156677,41.8651886,14124
2009,1,23,2065,85.22000122,Blue Chip Casino Spa Blu Tower,concrete,Michigan City,1628,US,163,-86.89266205,41.71979141,9316
1964,1,22,2066,85.04000092,Four Penn Center,steel,Philadelphia,1657,US,163,-75.16716003,39.95357895,12486
2015,2,22,2066,85.04000092,Frost Tower,concrete,Dallas,1554,US,163,-96.80957031,32.79565811,21124
2015,1,24,2068,85,The Summit at University City,concrete,Philadelphia,1657,US,163,-75.19164276,39.95706177,15195
1939,1,20,2069,85,Medical Center of Louisiana Charity Hospital,steel,New Orleans,1636,US,163,-90.07819366,29.95519066,23772
1926,1,20,2069,85,Ward Memorial Building,steel,Chicago,1539,US,163,-87.61956024,41.89648056,15379
1927,1,23,2071,84.76000214,Barbizon/63,steel,New York City,1641,US,163,-73.96620941,40.76436996,9241
1969,1,30,2072,84.75,Lake Park Plaza,concrete,Chicago,1539,US,163,-87.64862061,41.95426178,15654
1927,1,18,2073,84.75,Master Printers Building,concrete,New York City,1641,US,163,-73.99902344,40.75408173,11420
1964,1,21,2074,84.43000031,Cecil and Ida Green Center for Earth Sciences,concrete,Cambridge,2139,US,163,-71.08927917,42.36026001,13702
1914,1,21,2074,84.43000031,Railway Exchange Building,steel,St. Louis,1693,US,163,-90.1905365,38.62854004,15072
2009,1,15,2076,84.43000031,CalSTRS Building,steel,West Sacramento,2274,US,163,-121.5093079,38.58507156,18947
1969,1,22,2077,84.37000275,Chase Bank Building,concrete,Evanston,2144,US,163,-87.6806488,42.04713058,15727
2007,1,25,2078,84.23000336,Sherman Plaza,concrete,Evanston,2144,US,163,-87.68248749,42.04738998,15729
2006,1,21,2079,84.09999847,River Place on the Park,concrete,Chicago,1539,US,163,-87.64349365,41.89471054,14129
1963,1,20,2080,84,Mercy Medical Center Inpatient Tower,steel,Baltimore,1514,US,163,-76.61322784,39.2929306,23787
1952,1,20,2080,84,One Gateway Center,steel,Pittsburgh,1661,US,163,-80.00546265,40.44287872,22192
1952,1,20,2080,84,Two Gateway Center,steel,Pittsburgh,1661,US,163,-80.00460815,40.44223022,22191
2015,1,24,2083,83.81999969,SkyHouse Houston,concrete,Houston,1593,US,163,-95.36837769,29.75206947,15700
1906,1,20,2085,83.81999969,Fisher Building,steel,Chicago,1539,US,163,-87.62902069,41.87722015,11142
1966,1,25,2087,83.51999664,136 E South Temple,concrete,Salt Lake City,1687,US,163,-111.887001,40.76897049,20080
1927,1,25,2087,83.51999664,Hilton Milwaukee City Center,steel,Milwaukee,1634,US,163,-87.91797638,43.03839874,16656
2009,1,21,2090,83.20999908,SouthShore Condominiums Tower 1,concrete,Newport,1724,US,163,-84.49059296,39.10044098,14130
1982,1,26,2091,83.19999695,Doubletree Guest Suites,concrete,Houston,1593,US,163,-95.46893311,29.73914909,11014
1972,1,21,2092,83,Park Place,steel,Seattle,1680,US,163,-122.3320084,47.6090889,23524
1914,1,13,2094,83,Macy's at State Street,steel,Chicago,1539,US,163,-87.62711334,41.88389969,15126
1985,1,20,2096,82.91000366,First Interstate Center,steel,Billings,1519,US,163,-108.5121002,45.78342819,9738
1912,1,19,2097,82.91000366,102 5th Avenue,steel,New York City,1641,US,163,-73.9931488,40.73709869,15604
1949,2,19,2097,82.91000366,Crown Plaza Cincinnati,steel,Cincinnati,1550,US,163,-84.51394653,39.1020813,23356
2014,1,26,2099,82.90000153,Franklin / Illinois Apartments,concrete,Chicago,1539,US,163,-87.63490295,41.89102936,17691
1916,1,19,2100,82.90000153,David Whitney Building,steel,Detroit,1559,US,163,-83.05042267,42.33557129,17922
2003,1,22,2101,82.44999695,Loews Minneapolis Hotel,steel/concrete,Minneapolis,1627,US,163,-93.27516937,44.97893143,14595
1962,1,29,2102,82.30000305,Hollywood Towers North,concrete,Chicago,1539,US,163,-87.65437317,41.98625946,15681
1962,1,29,2102,82.30000305,Hollywood Towers South,concrete,Chicago,1539,US,163,-87.65435791,41.98577881,15682
1951,1,26,2104,82.30000305,860 North Lake Shore Drive,steel,Chicago,1539,US,163,-87.61875153,41.89862823,9069
1951,1,26,2104,82.30000305,880 North Lake Shore Drive,steel,Chicago,1539,US,163,-87.61889648,41.89899826,9070
2014,1,23,2106,82.30000305,Twelve | Twelve,concrete,Nashville,1640,US,163,-86.78633881,36.15356064,20760
1914,1,21,2107,82.30000305,Michigan Boulevard Building,steel,Chicago,1539,US,163,-87.62493896,41.88290024,15128
1929,1,22,2108,82.22000122,The Powhatan,concrete,Chicago,1539,US,163,-87.58444977,41.80458832,14611
1940,1,16,2109,82.19999695,Jefferson Tower,steel,Birmingham (AL),1518,US,163,-86.80133057,33.50588989,23855
1966,1,27,2110,82.09999847,River Towers B,concrete,Minneapolis,1627,US,163,-93.26576996,44.98311996,23375
1929,1,27,2111,82,Henry Hudson Hotel,steel,New York City,1641,US,163,-73.98500824,40.76805115,11421
2010,1,24,2112,82,Lexington House,concrete,New York City,1641,US,163,-73.97296143,40.75529099,15046
1999,1,23,2113,82,The Cumberland Apartments,concrete,Nashville,1640,US,163,-86.78103638,36.16239929,20761
1930,1,21,2114,82,Lefcourt Empire Building,steel,New York City,1641,US,163,-73.98681641,40.75157928,11856
1969,1,20,2115,82,Plaza 600,steel,Seattle,1680,US,163,-122.3371811,47.61404037,23520
1909,2,18,2116,82,The Plaza Residences,steel,New York City,1641,US,163,-73.97450256,40.764431,11741
2012,1,14,2117,81.98999786,Texas Children's Hospital Pavilion for Women,concrete,Houston,1593,US,163,-95.40248871,29.70853043,23734
1975,1,25,2118,81.69999695,The St. James,concrete,Houston,1593,US,163,-95.47148132,29.74539948,11016
2014,1,27,2119,81.69000244,Avalon West Chelsea,concrete,New York City,1641,US,163,-74.00427246,40.75214005,16689
1910,1,20,2120,81.69000244,303 5th Avenue,masonry,New York City,1641,US,163,-73.98548889,40.746521,11535
1966,1,19,2121,81.69000244,AXA Tower I,steel,Syracuse,1696,US,163,-76.15046692,43.0451088,12313
2013,1,24,2122,81.40000153,Via6 North Tower,concrete,Seattle,1680,US,163,-122.3409119,47.61557007,23483
2013,1,24,2122,81.40000153,Via6 South Tower,concrete,Seattle,1680,US,163,-122.3402328,47.61513138,23482
1982,1,23,2124,81.37999725,Hyatt Regency Miami,concrete,Miami,1632,US,163,-80.19049835,25.77070045,22931
1926,1,21,2125,81.37999725,Kheel Tower,steel,New York City,1641,US,163,-73.99321747,40.74695969,11380
1978,1,20,2126,81.37999725,US Bank Plaza,steel,Boise,1523,US,163,-116.2029495,43.61484909,9737
1931,1,18,2127,81.37999725,New York Times Building,steel,New York City,1641,US,163,-73.98760223,40.75737,11637
2015,1,21,2128,81,480 Main Street,concrete,New York City,1641,US,163,-73.95124054,40.75938034,18250
1924,1,17,2129,81,Midtown Plaza,steel,Charlotte,1544,US,163,-80.84507751,35.22631073,15521
2003,1,28,2130,80.76999664,Optima Views,concrete,Evanston,2144,US,163,-87.68528748,42.04951096,15731
2009,1,24,2131,80.76999664,Emerald Green,concrete,New York City,1641,US,163,-73.99323273,40.75495911,11374
2011,3,23,2132,80.76999664,The Regent,concrete,Salt Lake City,1687,US,163,-111.8901291,40.76760101,20034
1999,1,19,2133,80.76999664,1325 J Street,concrete,Sacramento,1676,US,163,-121.4882507,38.57923889,18948
1984,1,18,2134,80.76999664,300 Capitol Mall,steel,Sacramento,1676,US,163,-121.5040207,38.57872009,18949
1929,1,20,2136,80.75,Kanawha Valley Building,steel,Charleston,1548,US,163,-81.63292694,38.3506813,9747
2010,1,22,2137,80.66999817,100 11th Avenue,concrete,New York City,1641,US,163,-74.00775909,40.74620056,8978
1981,1,17,2138,80.51999664,Thrivent Financial Building,steel,Minneapolis,1627,US,163,-93.26593018,44.97489166,14565
1984,1,19,2139,80.51000214,701 Building,concrete,Minneapolis,1627,US,163,-93.26663971,44.97410965,14562
1929,1,20,2140,80.5,Lawrence Hall,steel,Pittsburgh,1661,US,163,-80.00138855,40.438591,23136
1942,1,19,2141,80.5,National Naval Medical Center,steel,Bethesda,2219,US,163,-77.09420776,39.00183868,22204
1973,1,19,2141,80.5,Rehabilitation Institute of Chicago,steel,Chicago,1539,US,163,-87.61820984,41.89545822,23808
1932,1,17,2143,80.5,111 Eighth Avenue,steel,New York City,1641,US,163,-74.00319672,40.74134827,11357
2014,1,23,2144,80.47000122,SkyHouse Austin,concrete,Austin,1510,US,163,-97.73905182,30.25716019,14696
1912,1,20,2145,80.45999908,Victoria Building,steel,New York City,1641,US,163,-73.98845673,40.74414063,11337
2014,1,27,2146,80.16000366,Grand East,concrete,New York City,1641,US,163,-73.97454834,40.75310135,15045
2015,1,24,2147,80.16000366,Seven,concrete,Austin,1510,US,163,-97.74897766,30.27051926,16090
1965,1,27,2148,80,Pearson on the Park,concrete,Chicago,1539,US,163,-87.62056732,41.89778137,15384
2013,1,23,2150,80,SkyHouse Orlando,concrete,Orlando,1650,US,163,-81.37708282,28.54707909,15703
2014,1,23,2150,80,SkyHouse South,concrete,Atlanta,1509,US,163,-84.38321686,33.77753067,15702
1915,1,16,2152,80,Century Building,steel,Chicago,1539,US,163,-87.62809753,41.87929916,19839
1924,1,21,2155,79.86000061,Postum Building,steel,New York City,1641,US,163,-73.97595978,40.75521851,16245
1927,1,20,2156,79.86000061,386 Park Avenue South,steel,New York City,1641,US,163,-73.98477173,40.74303055,16247
2015,2,24,2157,79.84999847,Hotel Indigo on Orchard Street,steel,New York City,1641,US,163,-73.98805237,40.72172165,21199
1915,1,20,2158,79.58000183,Soo Line Building,steel,Minneapolis,1627,US,163,-93.26904297,44.97789001,16009
1985,1,26,2159,79.55000305,Hermitage on Huron,concrete,Chicago,1539,US,163,-87.63091278,41.89511108,17682
1967,1,24,2160,79.55000305,625 Stanwix Tower,concrete,Pittsburgh,1661,US,163,-80.00482941,40.44318008,23154
1967,1,21,2161,79.55000305,KMOV Gateway Tower,concrete,St. Louis,1693,US,163,-90.18797302,38.6247406,15067
1927,1,16,2162,79.55000305,315 West 36th Street,steel,New York City,1641,US,163,-73.99337006,40.75403976,11373
2009,1,19,2163,79.5,The Standard,composite,New York City,1641,US,163,-74.00814056,40.74095917,9228
1967,1,24,2164,79.25,Lincoln Tower,concrete,Columbus,1545,US,163,-83.02207184,39.99845123,23543
1967,1,24,2164,79.25,Morrill Tower,concrete,Columbus,1545,US,163,-83.02191925,40,23542
2009,1,21,2166,79.25,The BreakWater,concrete,Milwaukee,1634,US,163,-87.89720154,43.04721832,16652
1906,2,19,2167,79.25,Allegheny Building,steel,Pittsburgh,1661,US,163,-79.99780273,40.43915939,23111
2015,1,23,2169,79.19999695,Sunset and Gordon,concrete,Los Angeles,1611,US,163,-118.3193512,34.09846115,18479
2008,1,22,2170,79,MEi Miami Beach Ocean Front,concrete,Miami Beach,1622,US,163,-80.12055206,25.84087944,19836
1973,1,20,2171,78.94000244,Brady Sullivan Plaza,steel,Manchester (NH),1630,US,163,-71.46341705,42.99290085,9812
1904,1,17,2172,78.94000244,Santa Fe Building,steel,Chicago,1539,US,163,-87.6248703,41.87858963,9587
2007,1,23,2173,78.90000153,Museum Park Place 1,concrete,Chicago,1539,US,163,-87.6187973,41.85712051,14123
1927,1,18,2174,78.90000153,McKay Tower,steel,Grand Rapids,1582,US,163,-85.67144012,42.96620178,16916
1980,1,27,2175,78.87000275,899 South Plymouth Court,concrete,Chicago,1539,US,163,-87.62796783,41.87080002,13972
2007,1,25,2177,78.09999847,J.W. Marriott Grand Rapids,composite,Grand Rapids,1582,US,163,-85.67430115,42.96582031,16914
1968,1,16,2178,78.02999878,55 West Wacker,concrete,Chicago,1539,US,163,-87.62989044,41.88648987,15192
1981,1,26,2179,78,1410 North State Parkway,concrete,Chicago,1539,US,163,-87.62921143,41.90829086,17441
2008,2,22,2180,78,The Carillon Hotel & Spa South Tower,concrete,Miami Beach,1622,US,163,-80.11975861,25.85360909,23316
1902,1,18,2182,78,Arrott Building,steel,Pittsburgh,1661,US,163,-80.001297,40.43962097,23100
1925,1,17,2183,78,Freedom Tower,steel,Miami,1632,US,163,-80.18943024,25.78031921,18895
2013,1,23,2184,77.72000122,The Martin,composite,Seattle,1680,US,163,-122.3410721,47.61447906,22498
1935,1,17,2185,77.72000122,Federal Office Building,steel,New York City,1641,US,163,-74.01074219,40.71276093,11377
2013,1,17,2185,77.72000122,One Place Tower,concrete,Tulsa,1706,US,163,-95.99434662,36.15306091,23112
2010,1,17,2185,77.72000122,The James New York,concrete,New York City,1641,US,163,-74.00488281,40.72254944,15044
2015,1,25,2188,77.41999817,Hilton Garden Inn,concrete,Chicago,1539,US,163,-87.62558746,41.88702011,16637
1956,1,27,2190,77.12000275,Commonwealth Promenade I,steel/concrete,Chicago,1539,US,163,-87.63855743,41.93307877,15321
1956,1,27,2190,77.12000275,Commonwealth Promenade II,steel/concrete,Chicago,1539,US,163,-87.63899994,41.93336105,15322
2007,1,0,2192,77.12000275,West Ocean Condominiums II,concrete,Long Beach,1615,US,163,-118.19664,33.76612854,15320
2014,2,13,2193,77.11000061,6565 MD Anderson Boulevard,concrete,Houston,1593,US,163,-95.39511108,29.7081604,23741
1963,1,21,2194,77,Key Bank Building,concrete,Columbus,1545,US,163,-82.99820709,39.96295929,21076
2012,1,14,2195,76.95999908,Rush University Medical Center Hospital Tower,composite,Chicago,1539,US,163,-87.66721344,41.87469864,15287
1906,1,19,2196,76.80000305,Benedum-Trees Building,steel,Pittsburgh,1661,US,163,-80.0021286,40.43991089,23098
1929,1,22,2198,76.62999725,Narragansett Apartments,concrete,Chicago,1539,US,163,-87.58487701,41.80463028,14612
2008,1,24,2199,76.19999695,The Caledonia,concrete,New York City,1641,US,163,-74.00624847,40.74343872,11376
1928,1,21,2200,76.19999695,Law and Finance Building,steel,Pittsburgh,1661,US,163,-79.99829102,40.43851852,23137
1930,1,20,2202,76.19999695,Wisconsin Gas Building,steel,Milwaukee,1634,US,163,-87.90312958,43.03926086,16654
1915,1,16,2203,76.19999695,Main Seneca Building,steel,Buffalo,1530,US,163,-78.87529755,42.88066101,12280
1984,1,21,2205,75.80000305,Sheraton Columbus Hotel at Capitol Square,concrete,Columbus,1545,US,163,-82.99770355,39.96006012,23545
1930,2,22,2206,75.59999847,Washington Athletic Club,steel,Seattle,1680,US,163,-122.3336868,47.60982132,23522
1991,1,28,2207,75.58999634,Landmark on the Lake,concrete,Milwaukee,1634,US,163,-87.89098358,43.05165863,16653
2014,1,22,2208,75.30000305,The Vermont East Tower,concrete,Los Angeles,1611,US,163,-118.2904282,34.06148148,18974
1981,1,22,2209,75,5000 Montrose Boulevard,concrete,Houston,1593,US,163,-95.39138794,29.72837067,11024
2005,1,18,2210,75,Market Square Plaza,steel,Harrisburg,1587,US,163,-76.88237,40.26047897,12427
1898,2,12,2212,74.68000031,Ferry Building,steel,San Francisco,1683,US,163,-122.3935623,37.79545975,16105
1939,1,21,2213,74.66999817,Simon & Schuster Building,steel,New York City,1641,US,163,-73.98053741,40.75864029,11576
2014,1,21,2214,74.40000153,100 Pier 4,steel,Boston,1524,US,163,-71.04299164,42.35137939,23029
1967,1,24,2215,74.37000275,80 Central Park West,steel,New York City,1641,US,163,-73.97795105,40.77396011,15607
1971,1,20,2216,74.37000275,100 Front Street,steel,Worcester,1649,US,163,-71.7995224,42.2625618,12174
1961,1,20,2216,74.37000275,Hartford Plaza North,concrete,Chicago,1539,US,163,-87.63762665,41.88029861,15665
1925,1,18,2218,74.30000305,The Lofts at 1835 Arch Street,concrete,Philadelphia,1657,US,163,-75.17085266,39.95569992,12657
2012,1,22,2219,74,SoNo East Tower,concrete,Chicago,1539,US,163,-87.65007782,41.90898895,22297
1990,2,20,2220,73.87999725,Rio Ipanema Tower,concrete,Las Vegas,1610,US,163,-115.1882706,36.11748123,13953
2010,1,21,2221,73.80000305,930 Poydras Residential Tower,concrete,New Orleans,1636,US,163,-90.07417297,29.95004082,12262
2009,1,22,2222,73.76000214,The Tower at Carnegie Abbey,concrete,Portsmouth (RI),1662,US,163,-71.2696228,41.61613083,12186
1934,1,19,2223,73.76000214,North Dakota State Capitol,steel,Bismarck,1521,US,163,-100.7824478,46.82078934,9740
1907,1,16,2224,73.76000214,100 5th Avenue,steel,New York City,1641,US,163,-73.9934082,40.73701096,19730
2007,1,21,2227,73.15000153,Gramercy Green,concrete,New York City,1641,US,163,-73.98316193,40.73923111,16199
2008,1,23,2228,72.84999847,Hilton Garden Inn New York/Chelsea,concrete,New York City,1641,US,163,-73.99140167,40.74663162,17369
1930,1,19,2229,72.84999847,Plaza Hotel,concrete,El Paso,1565,US,163,-106.4885178,31.75880051,10892
1889,2,17,2230,72.62999725,Auditorium Building,masonry,Chicago,1539,US,163,-87.62483978,41.87601089,9585
1903,1,16,2231,72.5,The Bank Center,steel,Pittsburgh,1661,US,163,-80.00093842,40.43943024,23099
1916,1,15,2232,72.23999786,Union Trust Building,steel,Pittsburgh,1661,US,163,-79.99693298,40.43991089,23155
1977,1,18,2233,72.16000366,One Rotary Center,steel,Evanston,2144,US,163,-87.68225098,42.04589844,15728
1928,1,17,2234,72.08999634,Wacker Tower,steel,Chicago,1539,US,163,-87.62541962,41.88702011,9590
2009,1,20,2235,72.02999878,Museum Park Tower II,concrete,Chicago,1539,US,163,-87.62059021,41.86463928,14125
1997,1,24,2236,72.01999664,Park Evanston Apartments,concrete,Evanston,2144,US,163,-87.67967987,42.04729843,15730
2015,1,19,2239,71.59999847,Residences at New City,concrete,Chicago,1539,US,163,-87.64792633,41.90805054,22300
1926,1,20,2240,71.31999969,270 West 39th Street,steel,New York City,1641,US,163,-73.99092102,40.7550087,11566
2007,1,18,2241,71.31999969,San Francisco Federal Building,concrete,San Francisco,1683,US,163,-122.4123917,37.77947998,8961
2003,1,21,2242,70.70999908,The Anthem,concrete,New York City,1641,US,163,-73.97701263,40.74501038,11527
1924,1,15,2243,70.70999908,1312-1314 Chestnut Street,steel,Philadelphia,1657,US,163,-75.16229248,39.95045853,12620
2013,1,12,2244,70.5,The John and Frances Angelos Law Center,concrete,Baltimore,1514,US,163,-76.61585999,39.30590057,16906
2014,1,21,2245,70.40000153,160 East 22nd Street,concrete,New York City,1641,US,163,-73.98403931,40.73810959,15142
2005,1,24,2246,70.09999847,Tribeca Green,concrete,New York City,1641,US,163,-74.01499939,40.71710968,11832
2004,1,18,2247,70.09999847,120 Riverside Boulevard at Trump Place,concrete,New York City,1641,US,163,-73.98912811,40.77634048,13989
1913,1,18,2247,70.09999847,Michigan Central Station,steel,Detroit,1559,US,163,-83.07769775,42.32878113,22303
1928,1,17,2249,70.09999847,Buncombe County Courthouse,steel,Asheville,1500,US,163,-82.54859161,35.59597015,15423
2009,1,22,2250,69.5,Cambria Suites Hotel,concrete,New York City,1641,US,163,-73.99513245,40.75222015,20726
2015,1,21,2251,69.5,QLIC,concrete,New York City,1641,US,163,-73.94129944,40.75168991,23595
